# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	epsilon_solver  	epsilon_initial 	epsilon_final   	epsilon_iters   	epsilon_converged
3520            	smoothSolver	9.55181840e-05	4.17560280e-06	1	1.00002140e-04	4.39975330e-06	1	6.85727860e-04	2.97315800e-05	1	false	smoothSolver	4.35487610e-04	1.73950890e-05	1	true	GAMG	1.51357660e-03	9.15839840e-05	2	true	smoothSolver	4.08212980e-04	1.54223230e-05	1	true
3521            	smoothSolver	9.54430120e-05	4.17236340e-06	1	9.99267830e-05	4.39644730e-06	1	6.84788320e-04	2.96918930e-05	1	false	smoothSolver	4.34986620e-04	1.73749390e-05	1	true	GAMG	1.50087040e-03	8.88005020e-05	2	true	smoothSolver	4.07226130e-04	1.53869770e-05	1	true
3522            	smoothSolver	9.53635540e-05	4.16891280e-06	1	9.98445600e-05	4.39282950e-06	1	6.83854130e-04	2.96523310e-05	1	false	smoothSolver	4.34491420e-04	1.73545460e-05	1	true	GAMG	1.49430640e-03	8.87234660e-05	2	true	smoothSolver	4.06370860e-04	1.53520390e-05	1	true
3523            	smoothSolver	9.52803720e-05	4.16528700e-06	1	9.97589600e-05	4.38907380e-06	1	6.82918140e-04	2.96126040e-05	1	false	smoothSolver	4.33988670e-04	1.73341550e-05	1	true	GAMG	1.49523280e-03	8.63403820e-05	2	true	smoothSolver	4.05450150e-04	1.53176960e-05	1	true
3524            	smoothSolver	9.51985230e-05	4.16172050e-06	1	9.96767590e-05	4.38545640e-06	1	6.81979940e-04	2.95727440e-05	1	false	smoothSolver	4.33494900e-04	1.73139860e-05	1	true	GAMG	1.49482160e-03	8.50182220e-05	2	true	smoothSolver	4.04546580e-04	1.52835860e-05	1	true
3525            	smoothSolver	9.51168980e-05	4.15818830e-06	1	9.95956760e-05	4.38189650e-06	1	6.81030190e-04	2.95323110e-05	1	false	smoothSolver	4.32995920e-04	1.72936770e-05	1	true	GAMG	1.49013830e-03	8.43422390e-05	2	true	smoothSolver	4.03542230e-04	1.52466620e-05	1	true
3526            	smoothSolver	9.50375570e-05	4.15475290e-06	1	9.95170950e-05	4.37841560e-06	1	6.80075630e-04	2.94914800e-05	1	false	smoothSolver	4.32502730e-04	1.72733520e-05	1	true	GAMG	1.48550870e-03	8.61699370e-05	2	true	smoothSolver	4.02785110e-04	1.52165460e-05	1	true
3527            	smoothSolver	9.49561170e-05	4.15125900e-06	1	9.94363340e-05	4.37488880e-06	1	6.79109610e-04	2.94502590e-05	1	false	smoothSolver	4.32007370e-04	1.72533740e-05	1	true	GAMG	1.47943930e-03	8.47188740e-05	2	true	smoothSolver	4.01622860e-04	1.51774520e-05	1	true
3528            	smoothSolver	9.48771830e-05	4.14786210e-06	1	9.93577870e-05	4.37143710e-06	1	6.78142770e-04	2.94090090e-05	1	false	smoothSolver	4.31513490e-04	1.72329840e-05	1	true	GAMG	1.47403160e-03	8.42762930e-05	2	true	smoothSolver	4.00838090e-04	1.51441480e-05	1	true
3529            	smoothSolver	9.47986730e-05	4.14448140e-06	1	9.92792260e-05	4.36799030e-06	1	6.77176650e-04	2.93678880e-05	1	false	smoothSolver	4.31022380e-04	1.72130190e-05	1	true	GAMG	1.47025970e-03	8.33416080e-05	2	true	smoothSolver	3.99814690e-04	1.51082160e-05	1	true
3530            	smoothSolver	9.47260920e-05	4.14116580e-06	1	9.92056060e-05	4.36469240e-06	1	6.76228260e-04	2.93272320e-05	1	false	smoothSolver	4.30534390e-04	1.71931370e-05	1	true	GAMG	1.47170700e-03	8.74681940e-05	2	true	smoothSolver	3.98840860e-04	1.50726520e-05	1	true
3531            	smoothSolver	9.46392680e-05	4.13756690e-06	1	9.91172290e-05	4.36085020e-06	1	6.75261080e-04	2.92863470e-05	1	false	smoothSolver	4.30045960e-04	1.71732780e-05	1	true	GAMG	1.46872880e-03	8.40969480e-05	2	true	smoothSolver	3.97976920e-04	1.50386410e-05	1	true
3532            	smoothSolver	9.45608630e-05	4.13418880e-06	1	9.90390190e-05	4.35742370e-06	1	6.74306710e-04	2.92457710e-05	1	false	smoothSolver	4.29558500e-04	1.71531560e-05	1	true	GAMG	1.46385830e-03	8.37380620e-05	2	true	smoothSolver	3.97076370e-04	1.50039380e-05	1	true
3533            	smoothSolver	9.44828470e-05	4.13082710e-06	1	9.89612510e-05	4.35401330e-06	1	6.73354560e-04	2.92053420e-05	1	false	smoothSolver	4.29069140e-04	1.71331660e-05	1	true	GAMG	1.46012450e-03	8.37126920e-05	2	true	smoothSolver	3.96184860e-04	1.49712570e-05	1	true
3534            	smoothSolver	9.44046780e-05	4.12745060e-06	1	9.88835170e-05	4.35060280e-06	1	6.72407640e-04	2.91651900e-05	1	false	smoothSolver	4.28582580e-04	1.71131070e-05	1	true	GAMG	1.45794160e-03	8.29697860e-05	2	true	smoothSolver	3.95244190e-04	1.49353440e-05	1	true
3535            	smoothSolver	9.43264960e-05	4.12407470e-06	1	9.88057500e-05	4.34719200e-06	1	6.71463980e-04	2.91252480e-05	1	false	smoothSolver	4.28098440e-04	1.70934870e-05	1	true	GAMG	1.45324960e-03	8.12655690e-05	2	true	smoothSolver	3.94448490e-04	1.49028270e-05	1	true
3536            	smoothSolver	9.42488180e-05	4.12071980e-06	1	9.87284700e-05	4.34380840e-06	1	6.70524520e-04	2.90854650e-05	1	false	smoothSolver	4.27614870e-04	1.70733220e-05	1	true	GAMG	1.44994680e-03	8.04920690e-05	2	true	smoothSolver	3.93380560e-04	1.48665310e-05	1	true
3537            	smoothSolver	9.41710580e-05	4.11735350e-06	1	9.86511400e-05	4.34041540e-06	1	6.69587960e-04	2.90456840e-05	1	false	smoothSolver	4.27131850e-04	1.70532760e-05	1	true	GAMG	1.44697770e-03	8.05154380e-05	2	true	smoothSolver	3.92571270e-04	1.48326360e-05	1	true
3538            	smoothSolver	9.40922740e-05	4.11394220e-06	1	9.85726010e-05	4.33697960e-06	1	6.68648730e-04	2.90057660e-05	1	false	smoothSolver	4.26650700e-04	1.70333840e-05	1	true	GAMG	1.44317400e-03	7.98000630e-05	2	true	smoothSolver	3.91657230e-04	1.47983970e-05	1	true
3539            	smoothSolver	9.40138170e-05	4.11054920e-06	1	9.84944070e-05	4.33355280e-06	1	6.67707460e-04	2.89657660e-05	1	false	smoothSolver	4.26168250e-04	1.70139230e-05	1	true	GAMG	1.43976210e-03	7.94819200e-05	2	true	smoothSolver	3.90755420e-04	1.47645660e-05	1	true
3540            	smoothSolver	9.39355750e-05	4.10716260e-06	1	9.84164730e-05	4.33013460e-06	1	6.66763070e-04	2.89256630e-05	1	false	smoothSolver	4.25687950e-04	1.69939740e-05	1	true	GAMG	1.43669990e-03	7.89772430e-05	2	true	smoothSolver	3.89829800e-04	1.47301270e-05	1	true
3541            	smoothSolver	9.38604190e-05	4.10378130e-06	1	9.83399070e-05	4.32671520e-06	1	6.65825630e-04	2.88855020e-05	1	false	smoothSolver	4.25209590e-04	1.69743970e-05	1	true	GAMG	1.43671360e-03	8.68296600e-05	2	true	smoothSolver	3.89411870e-04	1.47037010e-05	1	true
3542            	smoothSolver	9.37756460e-05	4.10020090e-06	1	9.82545040e-05	4.32302200e-06	1	6.64866050e-04	2.88448450e-05	1	false	smoothSolver	4.24727270e-04	1.69546620e-05	1	true	GAMG	1.43339990e-03	8.33938120e-05	2	true	smoothSolver	3.88011010e-04	1.46627570e-05	1	true
3543            	smoothSolver	9.36984220e-05	4.09687830e-06	1	9.81790380e-05	4.31972130e-06	1	6.63908200e-04	2.88042230e-05	1	false	smoothSolver	4.24248900e-04	1.69349660e-05	1	true	GAMG	1.43298120e-03	8.39746550e-05	2	true	smoothSolver	3.87238000e-04	1.46290330e-05	1	true
3544            	smoothSolver	9.36229410e-05	4.09361750e-06	1	9.81051550e-05	4.31648740e-06	1	6.62958100e-04	2.87638820e-05	1	false	smoothSolver	4.23775590e-04	1.69155740e-05	1	true	GAMG	1.43498950e-03	8.40450150e-05	2	true	smoothSolver	3.86336740e-04	1.45956440e-05	1	true
3545            	smoothSolver	9.35483930e-05	4.09038710e-06	1	9.80322170e-05	4.31326390e-06	1	6.62011670e-04	2.87237370e-05	1	false	smoothSolver	4.23297970e-04	1.68962230e-05	1	true	GAMG	1.43208160e-03	8.49919140e-05	2	true	smoothSolver	3.85475280e-04	1.45651880e-05	1	true
3546            	smoothSolver	9.34703020e-05	4.08702910e-06	1	9.79557720e-05	4.30994180e-06	1	6.61062600e-04	2.86836850e-05	1	false	smoothSolver	4.22825280e-04	1.68767830e-05	1	true	GAMG	1.42835970e-03	8.24176620e-05	2	true	smoothSolver	3.84550550e-04	1.45284850e-05	1	true
3547            	smoothSolver	9.33989080e-05	4.08380030e-06	1	9.78854970e-05	4.30679170e-06	1	6.60138540e-04	2.86441970e-05	1	false	smoothSolver	4.22355320e-04	1.68575790e-05	1	true	GAMG	1.42733840e-03	8.65733230e-05	2	true	smoothSolver	3.84327310e-04	1.45020110e-05	1	true
3548            	smoothSolver	9.33165890e-05	4.08035830e-06	1	9.78040850e-05	4.30328840e-06	1	6.59186800e-04	2.86043280e-05	1	false	smoothSolver	4.21880220e-04	1.68381000e-05	1	true	GAMG	1.42494560e-03	8.37647270e-05	2	true	smoothSolver	3.82756380e-04	1.44630010e-05	1	true
3549            	smoothSolver	9.32394330e-05	4.07702820e-06	1	9.77280980e-05	4.29996140e-06	1	6.58250390e-04	2.85647420e-05	1	false	smoothSolver	4.21410790e-04	1.68191540e-05	1	true	GAMG	1.42120390e-03	8.20820180e-05	2	true	smoothSolver	3.81842960e-04	1.44278740e-05	1	true
3550            	smoothSolver	9.31629480e-05	4.07373170e-06	1	9.76526880e-05	4.29667220e-06	1	6.57314230e-04	2.85252070e-05	1	false	smoothSolver	4.20938920e-04	1.67996090e-05	1	true	GAMG	1.41759310e-03	8.01508310e-05	2	true	smoothSolver	3.81112510e-04	1.43961860e-05	1	true
3551            	smoothSolver	9.30869390e-05	4.07045320e-06	1	9.75777760e-05	4.29339580e-06	1	6.56380050e-04	2.84857130e-05	1	false	smoothSolver	4.20467350e-04	1.67804660e-05	1	true	GAMG	1.41476880e-03	7.94583170e-05	2	true	smoothSolver	3.80065350e-04	1.43623400e-05	1	true
3552            	smoothSolver	9.30107580e-05	4.06715440e-06	1	9.75024840e-05	4.29008740e-06	1	6.55446370e-04	2.84462760e-05	1	false	smoothSolver	4.20001720e-04	1.67615450e-05	1	true	GAMG	1.41191150e-03	7.92291570e-05	2	true	smoothSolver	3.79263510e-04	1.43297500e-05	1	true
3553            	smoothSolver	9.29327640e-05	4.06376720e-06	1	9.74235020e-05	4.28662250e-06	1	6.54511700e-04	2.84067350e-05	1	false	smoothSolver	4.19535280e-04	1.67424300e-05	1	true	GAMG	1.41026790e-03	8.11501030e-05	2	true	smoothSolver	3.78431630e-04	1.42992420e-05	1	true
